Timestamp,NodeID,Environment,RSSI,LQI
2026-02-27 13:37:38.161,0,3504013,-59,0
2026-02-27 13:37:38.161,1,3504039,-52,0
2026-02-27 13:37:38.162,3,3504078,-58,0
2026-02-27 13:37:38.162,4,3504089,-50,0
2026-02-27 13:37:38.163,0,3504103,-57,0
2026-02-27 13:37:38.163,1,3504144,-53,0
2026-02-27 13:37:38.164,4,3504149,-50,0
2026-02-27 13:37:38.164,3,3504183,-56,0
2026-02-27 13:37:38.165,0,3504193,-59,0
2026-02-27 13:37:38.165,1,3504249,-56,0
2026-02-27 13:37:38.166,4,3504269,-51,0
2026-02-27 13:37:38.166,3,3504288,-52,0
2026-02-27 13:37:38.167,0,3504312,-56,0
2026-02-27 13:37:38.167,1,3504339,-49,0
2026-02-27 13:37:38.167,3,3504378,-54,0
2026-02-27 13:37:38.168,4,3504389,-53,0
2026-02-27 13:37:38.168,0,3504403,-61,0
2026-02-27 13:37:38.168,1,3504444,-49,0
2026-02-27 13:37:38.169,4,3504449,-55,0
2026-02-27 13:37:38.169,3,3504483,-65,0
2026-02-27 13:37:38.169,0,3504493,-59,0
2026-02-27 13:37:38.170,1,3504549,-56,0
2026-02-27 13:37:38.170,3,3504588,-51,0
2026-02-27 13:37:38.171,4,3504599,-53,0
2026-02-27 13:37:38.171,0,3504613,-62,0
2026-02-27 13:37:38.172,1,3504654,-47,0
2026-02-27 13:37:38.172,4,3504659,-57,0
2026-02-27 13:37:38.172,3,3504678,-64,0
2026-02-27 13:37:38.173,0,3504703,-60,0
2026-02-27 13:37:38.173,1,3504744,-47,0
2026-02-27 13:37:38.174,4,3504779,-61,0
2026-02-27 13:37:38.174,3,3504783,-61,0
2026-02-27 13:37:38.175,0,3504822,-58,0
2026-02-27 13:37:38.175,1,3504849,-51,0
2026-02-27 13:37:38.176,0,3504883,-59,0
2026-02-27 13:37:38.176,3,3504888,-55,0
2026-02-27 13:37:38.177,4,3504899,-63,0
2026-02-27 13:37:38.177,1,3504954,-49,0
2026-02-27 13:37:38.177,4,3504959,-56,0
2026-02-27 13:37:38.178,3,3504993,-73,0
2026-02-27 13:37:38.178,0,3505003,-61,0
2026-02-27 13:37:38.213,1,3505044,-54,0
2026-02-27 13:37:38.248,4,3505079,-54,0
2026-02-27 13:37:38.252,3,3505083,-64,0
2026-02-27 13:37:38.292,0,3505123,-57,0
2026-02-27 13:37:38.318,1,3505149,-46,0
2026-02-27 13:37:38.357,3,3505188,-70,0
2026-02-27 13:37:38.367,4,3505199,-52,0
2026-02-27 13:37:38.382,0,3505213,-64,0
2026-02-27 13:37:38.423,1,3505254,-48,0
2026-02-27 13:37:38.428,4,3505259,-53,0
2026-02-27 13:37:38.462,3,3505293,-54,0
2026-02-27 13:37:38.472,0,3505303,-57,0
2026-02-27 13:37:38.513,1,3505344,-52,0
2026-02-27 13:37:38.548,4,3505379,-54,0
2026-02-27 13:37:38.552,3,3505383,-66,0
2026-02-27 13:37:38.592,0,3505423,-62,0
2026-02-27 13:37:38.618,1,3505449,-55,0
2026-02-27 13:37:38.657,3,3505488,-70,0
2026-02-27 13:37:38.668,4,3505499,-60,0
2026-02-27 13:37:38.682,0,3505513,-61,0
2026-02-27 13:37:38.723,1,3505554,-49,0
2026-02-27 13:37:38.728,4,3505559,-56,0
2026-02-27 13:37:38.762,3,3505593,-54,0
2026-02-27 13:37:38.772,0,3505603,-56,0
2026-02-27 13:37:38.828,1,3505659,-45,0
2026-02-27 13:37:38.848,4,3505679,-54,0
2026-02-27 13:37:38.867,3,3505698,-54,0
2026-02-27 13:37:38.892,0,3505723,-72,0
2026-02-27 13:37:38.918,1,3505749,-46,0
2026-02-27 13:37:38.957,3,3505788,-53,0
2026-02-27 13:37:38.968,4,3505799,-60,0
2026-02-27 13:37:38.982,0,3505813,-63,0
2026-02-27 13:37:39.023,1,3505854,-49,0
2026-02-27 13:37:39.028,4,3505859,-56,0
2026-02-27 13:37:39.062,3,3505893,-53,0
2026-02-27 13:37:39.072,0,3505903,-57,0
2026-02-27 13:37:39.128,1,3505959,-48,0
2026-02-27 13:37:39.148,4,3505979,-54,0
2026-02-27 13:37:39.167,3,3505998,-53,0
2026-02-27 13:37:39.192,0,3506023,-71,0
2026-02-27 13:37:39.218,1,3506049,-52,0
2026-02-27 13:37:39.257,3,3506088,-61,0
2026-02-27 13:37:39.282,0,3506113,-59,0
2026-02-27 13:37:39.298,4,3506129,-61,0
2026-02-27 13:37:39.323,1,3506154,-52,0
2026-02-27 13:37:39.358,4,3506189,-59,0
2026-02-27 13:37:39.362,3,3506193,-57,0
2026-02-27 13:37:39.372,0,3506203,-62,0
2026-02-27 13:37:39.428,1,3506259,-55,0
2026-02-27 13:37:39.467,3,3506298,-47,0
2026-02-27 13:37:39.478,4,3506309,-64,0
2026-02-27 13:37:39.492,0,3506323,-61,0
2026-02-27 13:37:39.533,1,3506364,-52,0
2026-02-27 13:37:39.538,4,3506369,-67,0
2026-02-27 13:37:39.572,3,3506403,-45,0
2026-02-27 13:37:39.582,0,3506413,-63,0
2026-02-27 13:37:39.623,1,3506454,-56,0
2026-02-27 13:37:39.658,4,3506489,-54,0
2026-02-27 13:37:39.662,3,3506493,-59,0
2026-02-27 13:37:39.672,0,3506503,-66,0
2026-02-27 13:37:39.728,1,3506559,-53,0
2026-02-27 13:37:39.767,3,3506598,-59,0
2026-02-27 13:37:39.778,4,3506609,-57,0
2026-02-27 13:37:39.792,0,3506623,-57,0
2026-02-27 13:37:39.833,1,3506664,-50,0
2026-02-27 13:37:39.838,4,3506669,-66,0
2026-02-27 13:37:39.872,3,3506703,-53,0
2026-02-27 13:37:39.882,0,3506713,-57,0
2026-02-27 13:37:39.923,1,3506754,-54,0
2026-02-27 13:37:39.958,4,3506789,-54,0
2026-02-27 13:37:39.962,3,3506793,-49,0
2026-02-27 13:37:40.002,0,3506833,-57,0
2026-02-27 13:37:40.028,1,3506859,-53,0
2026-02-27 13:37:40.062,0,3506893,-56,0
2026-02-27 13:37:40.067,3,3506898,-49,0
2026-02-27 13:37:40.078,4,3506909,-54,0
2026-02-27 13:37:40.133,1,3506964,-49,0
2026-02-27 13:37:40.138,4,3506969,-60,0
2026-02-27 13:37:40.172,3,3507003,-49,0
2026-02-27 13:37:40.182,0,3507013,-60,0
2026-02-27 13:37:40.223,1,3507054,-49,0
2026-02-27 13:37:40.258,4,3507089,-61,0
2026-02-27 13:37:40.262,3,3507093,-52,0
2026-02-27 13:37:40.302,0,3507133,-57,0
2026-02-27 13:37:40.328,1,3507159,-50,0
2026-02-27 13:37:40.367,3,3507198,-47,0
2026-02-27 13:37:40.378,4,3507209,-50,0
2026-02-27 13:37:40.392,0,3507223,-61,0
2026-02-27 13:37:40.433,1,3507264,-45,0
2026-02-27 13:37:40.438,4,3507269,-51,0
2026-02-27 13:37:40.472,3,3507303,-53,0
2026-02-27 13:37:40.482,0,3507313,-61,0
2026-02-27 13:37:40.538,1,3507369,-45,0
2026-02-27 13:37:40.558,4,3507389,-55,0
2026-02-27 13:37:40.577,3,3507408,-50,0
2026-02-27 13:37:40.602,0,3507433,-66,0
2026-02-27 13:37:40.628,1,3507459,-51,0
2026-02-27 13:37:40.668,3,3507498,-55,0
2026-02-27 13:37:40.678,4,3507509,-50,0
2026-02-27 13:37:40.692,0,3507523,-76,0
2026-02-27 13:37:40.733,1,3507563,-52,0
2026-02-27 13:37:40.738,4,3507569,-53,0
2026-02-27 13:37:40.773,3,3507603,-48,0
2026-02-27 13:37:40.782,0,3507613,-63,0
2026-02-27 13:37:40.838,1,3507669,-53,0
2026-02-27 13:37:40.858,4,3507689,-61,0
2026-02-27 13:37:40.877,3,3507708,-55,0
2026-02-27 13:37:40.902,0,3507733,-59,0
2026-02-27 13:37:40.928,1,3507759,-52,0
2026-02-27 13:37:40.968,3,3507798,-52,0
2026-02-27 13:37:40.978,4,3507809,-55,0
2026-02-27 13:37:40.992,0,3507823,-58,0
2026-02-27 13:37:41.033,1,3507863,-46,0
2026-02-27 13:37:41.038,4,3507869,-51,0
2026-02-27 13:37:41.073,3,3507903,-49,0
2026-02-27 13:37:41.082,0,3507913,-55,0
2026-02-27 13:37:41.138,1,3507968,-48,0
2026-02-27 13:37:41.178,3,3508008,-51,0
2026-02-27 13:37:41.188,4,3508019,-51,0
2026-02-27 13:37:41.202,0,3508033,-60,0
2026-02-27 13:37:41.243,1,3508073,-55,0
2026-02-27 13:37:41.248,4,3508079,-60,0
2026-02-27 13:37:41.267,3,3508098,-52,0
2026-02-27 13:37:41.292,0,3508123,-57,0
2026-02-27 13:37:41.333,1,3508163,-47,0
2026-02-27 13:37:41.368,4,3508199,-49,0
2026-02-27 13:37:41.372,3,3508203,-57,0
2026-02-27 13:37:41.382,0,3508213,-57,0
2026-02-27 13:37:41.438,1,3508268,-58,0
2026-02-27 13:37:41.478,3,3508308,-57,0
2026-02-27 13:37:41.488,4,3508319,-53,0
2026-02-27 13:37:41.502,0,3508333,-58,0
2026-02-27 13:37:41.543,1,3508373,-46,0
2026-02-27 13:37:41.548,4,3508379,-58,0
2026-02-27 13:37:41.583,3,3508413,-47,0
2026-02-27 13:37:41.593,0,3508423,-54,0
2026-02-27 13:37:41.633,1,3508463,-53,0
2026-02-27 13:37:41.668,4,3508499,-57,0
2026-02-27 13:37:41.672,3,3508503,-51,0
