Timestamp,NodeID,Environment,RSSI,LQI
2026-02-27 11:31:30.973,2,146409,-62,0
2026-02-27 11:31:30.974,3,146427,-62,0
2026-02-27 11:31:30.975,0,146483,-66,0
2026-02-27 11:31:30.975,3,146487,-64,0
2026-02-27 11:31:30.976,2,146529,-63,0
2026-02-27 11:31:30.976,4,146537,-72,0
2026-02-27 11:31:30.977,4,146567,-69,0
2026-02-27 11:31:30.977,0,146603,-66,0
2026-02-27 11:31:30.977,4,146642,-70,0
2026-02-27 11:31:30.977,2,146650,-62,0
2026-02-27 11:31:30.977,0,146663,-62,0
2026-02-27 11:31:30.977,3,146667,-66,0
2026-02-27 11:31:30.978,2,146709,-61,0
2026-02-27 11:31:30.978,4,146777,-75,0
2026-02-27 11:31:30.978,0,146783,-64,0
2026-02-27 11:31:30.978,3,146817,-72,0
2026-02-27 11:31:30.978,2,146829,-65,0
2026-02-27 11:31:30.978,3,146847,-74,0
2026-02-27 11:31:30.978,4,146852,-74,0
2026-02-27 11:31:30.978,0,146873,-62,0
2026-02-27 11:31:30.978,3,146937,-71,0
2026-02-27 11:31:30.978,4,146942,-66,0
2026-02-27 11:31:30.979,2,146950,-61,0
2026-02-27 11:31:30.979,0,146978,-62,0
2026-02-27 11:31:30.979,3,146997,-66,0
2026-02-27 11:31:30.979,2,147024,-62,0
2026-02-27 11:31:30.979,0,147053,-62,0
2026-02-27 11:31:30.979,3,147087,-68,0
2026-02-27 11:31:30.979,2,147114,-60,0
2026-02-27 11:31:30.979,4,147122,-73,0
2026-02-27 11:31:30.979,4,147152,-74,0
2026-02-27 11:31:30.979,0,147158,-64,0
2026-02-27 11:31:30.980,2,147219,-61,0
2026-02-27 11:31:30.980,3,147237,-64,0
2026-02-27 11:31:30.980,4,147242,-69,0
2026-02-27 11:31:30.980,0,147278,-61,0
2026-02-27 11:31:30.980,2,147309,-64,0
2026-02-27 11:31:30.980,3,147327,-67,0
2026-02-27 11:31:30.980,4,147347,-71,0
2026-02-27 11:31:30.980,0,147353,-61,0
2026-02-27 11:31:30.987,3,147387,-64,0
2026-02-27 11:31:31.015,2,147414,-61,0
2026-02-27 11:31:31.037,4,147437,-69,0
2026-02-27 11:31:31.058,0,147458,-62,0
2026-02-27 11:31:31.120,2,147519,-64,0
2026-02-27 11:31:31.137,3,147537,-65,0
2026-02-27 11:31:31.157,4,147557,-70,0
2026-02-27 11:31:31.163,0,147563,-60,0
2026-02-27 11:31:31.198,3,147597,-67,0
2026-02-27 11:31:31.210,2,147609,-61,0
2026-02-27 11:31:31.262,4,147662,-69,0
2026-02-27 11:31:31.283,0,147683,-61,0
