Script started on 2026-02-27 11:24:20+01:00 [COMMAND="PORT=/dev/ttyACM1 make term" TERM="xterm-256color" TTY="/dev/pts/1" COLUMNS="45" LINES="47"]
/home/cilu/dev/riot/iotcomms-project-node2/RIOT/dist/tools/pyterm/pyterm -p "/dev/ttyACM1" -b "115200" -ln "/tmp/pyterm-cilu" -rn "2026-02-27_11.24.20-link-quality-fingerprint-adafruit-feather-nrf52840-sense"  
Twisted not available, please install it if you want to use pyterm's JSON capabilities
2026-02-27 11:24:20,798 # Connect to serial port /dev/ttyACM1
Welcome to pyterm!
Type '/exit' to exit.
2026-02-27 11:24:21,805 # [DATA] 0, 24681, -62, 0
2026-02-27 11:24:21,806 # [DATA] 1, 24755, -49, 0
2026-02-27 11:24:21,806 # [DATA] 3, 24763, -46, 0
2026-02-27 11:24:21,807 # [DATA] 0, 24771, -58, 0
2026-02-27 11:24:21,807 # [DATA] 1, 24845, -49, 0
2026-02-27 11:24:21,807 # [DATA] 2, 24855, -61, 0
2026-02-27 11:24:21,808 # [DATA] 0, 24891, -68, 0
2026-02-27 11:24:21,808 # [DATA] 1, 24965, -48, 0
2026-02-27 11:24:21,808 # [DATA] 0, 24981, -62, 0
2026-02-27 11:24:21,809 # [DATA] 3, 25033, -49, 0
2026-02-27 11:24:21,809 # [DATA] 2, 25035, -66, 0
2026-02-27 11:24:21,809 # [DATA] 1, 25055, -47, 0
2026-02-27 11:24:21,810 # [DATA] 0, 25101, -63, 0
2026-02-27 11:24:21,810 # [DATA] 1, 25145, -47, 0
2026-02-27 11:24:21,810 # [DATA] 0, 25191, -62, 0
2026-02-27 11:24:21,811 # [DATA] 2, 25215, -59, 0
2026-02-27 11:24:21,811 # [DATA] 3, 25228, -44, 0
2026-02-27 11:24:21,811 # [DATA] 1, 25265, -48, 0
2026-02-27 11:24:21,812 # [DATA] 0, 25281, -70, 0
2026-02-27 11:24:21,812 # [DATA] 3, 25303, -45, 0
2026-02-27 11:24:21,812 # [DATA] 1, 25355, -48, 0
2026-02-27 11:24:21,813 # [DATA] 2, 25395, -58, 0
