Script started on 2026-02-27 10:35:26+01:00 [COMMAND="make term" TERM="xterm-256color" TTY="/dev/pts/1" COLUMNS="80" LINES="24"]
/home/justus/Documents/Uni/iotcom/iotcomms-project/RIOT/dist/tools/pyterm/pyterm -p "/dev/ttyACM0" -b "115200" -ln "/tmp/pyterm-root" -rn "2026-02-27_10.35.27-link-quality-fingerprint-adafruit-feather-nrf52840-sense"  
Twisted not available, please install it if you want to use pyterm's JSON capabilities
2026-02-27 10:35:27,153 # Connect to serial port /dev/ttyACM0
Welcome to pyterm!
Type '/exit' to exit.
2026-02-27 10:35:28,160 # [DATA] 0, 242684, -80, 0
2026-02-27 10:35:28,160 # [DATA] 3, 242718, -54, 0
2026-02-27 10:35:28,161 # [DATA] 4, 242728, -64, 0
2026-02-27 10:35:28,162 # [DATA] 1, 242738, -65, 0
2026-02-27 10:35:28,162 # [DATA] 3, 242823, -52, 0
2026-02-27 10:35:28,163 # [DATA] 0, 242834, -75, 0
2026-02-27 10:35:28,163 # [DATA] 1, 242843, -68, 0
2026-02-27 10:35:28,164 # [DATA] 4, 242848, -62, 0
2026-02-27 10:35:28,164 # [DATA] 4, 242908, -60, 0
2026-02-27 10:35:28,165 # [DATA] 3, 242913, -51, 0
2026-02-27 10:35:28,165 # [DATA] 1, 242933, -64, 0
2026-02-27 10:35:28,166 # [DATA] 0, 242954, -76, 0
2026-02-27 10:35:28,166 # [DATA] 4, 242998, -63, 0
2026-02-27 10:35:28,167 # [DATA] 3, 243018, -52, 0
2026-02-27 10:35:28,167 # [DATA] 0, 243029, -76, 0
2026-02-27 10:35:28,168 # [DATA] 1, 243038, -71, 0
2026-02-27 10:35:28,168 # [DATA] 0, 243089, -75, 0
2026-02-27 10:35:28,169 # [DATA] 3, 243123, -52, 0
2026-02-27 10:35:28,169 # [DATA] 1, 243143, -65, 0
2026-02-27 10:35:28,169 # [DATA] 4, 243148, -60, 0
2026-02-27 10:35:28,170 # [DATA] 4, 243208, -60, 0
2026-02-27 10:35:28,170 # [DATA] 0, 243224, -79, 0
2026-02-27 10:35:28,171 # [DATA] 3, 243228, -52, 0
2026-02-27 10:35:28,171 # [DATA] 1, 243233, -68, 0
2026-02-27 10:35:28,172 # [DATA] 4, 243298, -62, 0
2026-02-27 10:35:28,172 # [DATA] 0, 243314, -74, 0
2026-02-27 10:35:28,173 # [DATA] 3, 243318, -52, 0
2026-02-27 10:35:28,173 # [DATA] 1, 243338, -70, 0
2026-02-27 10:35:28,173 # [DATA] 0, 243389, -73, 0
2026-02-27 10:35:28,174 # [DATA] 3, 243423, -51, 0
2026-02-27 10:35:28,174 # [DATA] 1, 243443, -63, 0
2026-02-27 10:35:28,174 # [DATA] 4, 243448, -61, 0
2026-02-27 10:35:28,175 # [DATA] 0, 243494, -73, 0
2026-02-27 10:35:28,175 # [DATA] 4, 243508, -59, 0
2026-02-27 10:35:28,175 # [DATA] 3, 243528, -52, 0
2026-02-27 10:35:28,175 # [DATA] 1, 243548, -68, 0
2026-02-27 10:35:28,176 # [DATA] 4, 243598, -61, 0
2026-02-27 10:35:28,176 # [DATA] 0, 243600, -80, 0
2026-02-27 10:35:28,176 # [DATA] 3, 243633, -54, 0
2026-02-27 10:35:28,177 # [DATA] 1, 243638, -65, 0
2026-02-27 10:35:28,235 # [DATA] 3, 243723, -54, 0
2026-02-27 10:35:28,255 # [DATA] 1, 243743, -65, 0
2026-02-27 10:35:28,260 # [DATA] 4, 243748, -59, 0
2026-02-27 10:35:28,262 # [DATA] 0, 243750, -80, 0
2026-02-27 10:35:28,306 # [DATA] 0, 243794, -76, 0
2026-02-27 10:35:28,320 # [DATA] 4, 243808, -58, 0
2026-02-27 10:35:28,340 # [DATA] 3, 243828, -52, 0
2026-02-27 10:35:28,360 # [DATA] 1, 243848, -64, 0
2026-02-27 10:35:28,411 # [DATA] 4, 243898, -59, 0
2026-02-27 10:35:28,442 # [DATA] 0, 243929, -78, 0
2026-02-27 10:35:28,445 # [DATA] 3, 243933, -52, 0
2026-02-27 10:35:28,450 # [DATA] 1, 243938, -68, 0
2026-02-27 10:35:28,516 # [DATA] 0, 244004, -75, 0
2026-02-27 10:35:28,535 # [DATA] 3, 244023, -52, 0
2026-02-27 10:35:28,555 # [DATA] 1, 244043, -65, 0
2026-02-27 10:35:28,560 # [DATA] 4, 244048, -61, 0
2026-02-27 10:35:28,620 # [DATA] 4, 244108, -61, 0
2026-02-27 10:35:28,640 # [DATA] 3, 244128, -52, 0
2026-02-27 10:35:28,651 # [DATA] 0, 244139, -79, 0
2026-02-27 10:35:28,660 # [DATA] 1, 244148, -67, 0
2026-02-27 10:35:28,697 # [DATA] 0, 244184, -79, 0
2026-02-27 10:35:28,741 # [DATA] 4, 244228, -61, 0
2026-02-27 10:35:28,745 # [DATA] 3, 244233, -53, 0
2026-02-27 10:35:28,750 # [DATA] 1, 244238, -66, 0
2026-02-27 10:35:28,835 # [DATA] 3, 244323, -51, 0
2026-02-27 10:35:28,846 # [DATA] 0, 244334, -77, 0
2026-02-27 10:35:28,855 # [DATA] 1, 244343, -68, 0
2026-02-27 10:35:28,860 # [DATA] 4, 244348, -59, 0
2026-02-27 10:35:28,906 # [DATA] 0, 244394, -80, 0
2026-02-27 10:35:28,920 # [DATA] 4, 244408, -60, 0
2026-02-27 10:35:28,940 # [DATA] 3, 244428, -53, 0
2026-02-27 10:35:28,960 # [DATA] 1, 244448, -69, 0
2026-02-27 10:35:29,011 # [DATA] 4, 244498, -59, 0
2026-02-27 10:35:29,013 # [DATA] 0, 244500, -74, 0
2026-02-27 10:35:29,045 # [DATA] 3, 244533, -54, 0
2026-02-27 10:35:29,051 # [DATA] 1, 244538, -68, 0
2026-02-27 10:35:29,116 # [DATA] 0, 244604, -75, 0
2026-02-27 10:35:29,135 # [DATA] 3, 244623, -52, 0
2026-02-27 10:35:29,155 # [DATA] 1, 244643, -67, 0
2026-02-27 10:35:29,160 # [DATA] 4, 244648, -60, 0
2026-02-27 10:35:29,221 # [DATA] 4, 244708, -60, 0
2026-02-27 10:35:29,240 # [DATA] 3, 244728, -54, 0
2026-02-27 10:35:29,260 # [DATA] 1, 244748, -70, 0
2026-02-27 10:35:29,297 # [DATA] 0, 244784, -78, 0
2026-02-27 10:35:29,327 # [DATA] 0, 244814, -76, 0
2026-02-27 10:35:29,345 # [DATA] 3, 244833, -53, 0
2026-02-27 10:35:29,366 # [DATA] 1, 244853, -63, 0
2026-02-27 10:35:29,370 # [DATA] 4, 244858, -58, 0
2026-02-27 10:35:29,430 # [DATA] 4, 244918, -62, 0
2026-02-27 10:35:29,435 # [DATA] 3, 244923, -54, 0
2026-02-27 10:35:29,446 # [DATA] 0, 244934, -80, 0
2026-02-27 10:35:29,455 # [DATA] 1, 244943, -69, 0
2026-02-27 10:35:29,520 # [DATA] 4, 245008, -62, 0
2026-02-27 10:35:29,536 # [DATA] 0, 245024, -76, 0
2026-02-27 10:35:29,540 # [DATA] 3, 245028, -55, 0
2026-02-27 10:35:29,560 # [DATA] 1, 245048, -67, 0
2026-02-27 10:35:29,612 # [DATA] 0, 245099, -74, 0
2026-02-27 10:35:29,645 # [DATA] 3, 245133, -54, 0
2026-02-27 10:35:29,666 # [DATA] 1, 245153, -73, 0
2026-02-27 10:35:29,670 # [DATA] 4, 245158, -62, 0
2026-02-27 10:35:29,730 # [DATA] 4, 245218, -62, 0
2026-02-27 10:35:29,750 # [DATA] 3, 245238, -52, 0
2026-02-27 10:35:29,755 # [DATA] 1, 245243, -69, 0
2026-02-27 10:35:29,762 # [DATA] 0, 245249, -73, 0
2026-02-27 10:35:29,821 # [DATA] 4, 245308, -62, 0
2026-02-27 10:35:29,823 # [DATA] 0, 245310, -73, 0
