Timestamp,NodeID,Environment,RSSI,LQI
2026-02-27 12:15:03.760,2,81028,-64,0
2026-02-27 12:15:03.760,0,81060,-69,0
2026-02-27 12:15:03.760,2,81118,-72,0
2026-02-27 12:15:03.760,0,81150,-69,0
2026-02-27 12:15:03.760,0,81255,-70,0
2026-02-27 12:15:03.760,2,81298,-67,0
2026-02-27 12:15:03.760,2,81328,-73,0
2026-02-27 12:15:03.760,0,81360,-73,0
2026-02-27 12:15:03.761,2,81418,-68,0
2026-02-27 12:15:03.761,0,81465,-77,0
2026-02-27 12:15:03.761,0,81585,-76,0
2026-02-27 12:15:03.761,1,81617,-75,0
2026-02-27 12:15:03.761,0,81675,-73,0
2026-02-27 12:15:03.761,1,81722,-64,0
2026-02-27 12:15:03.761,0,81780,-74,0
2026-02-27 12:15:03.761,1,81827,-65,0
2026-02-27 12:15:03.761,0,81870,-73,0
2026-02-27 12:15:03.761,1,81917,-67,0
2026-02-27 12:15:03.762,0,81960,-77,0
2026-02-27 12:15:03.786,1,82037,-73,0
2026-02-27 12:15:03.813,0,82065,-74,0
2026-02-27 12:15:03.903,0,82155,-73,0
2026-02-27 12:15:03.906,1,82157,-67,0
2026-02-27 12:15:03.980,1,82232,-67,0
2026-02-27 12:15:04.009,0,82260,-79,0
2026-02-27 12:15:04.070,1,82322,-65,0
2026-02-27 12:15:04.113,0,82365,-74,0
2026-02-27 12:15:04.175,1,82427,-66,0
2026-02-27 12:15:04.218,0,82470,-77,0
2026-02-27 12:15:04.280,1,82532,-70,0
2026-02-27 12:15:04.309,0,82560,-71,0
2026-02-27 12:15:04.370,1,82622,-72,0
2026-02-27 12:15:04.413,0,82665,-73,0
2026-02-27 12:15:04.490,1,82742,-68,0
2026-02-27 12:15:04.533,0,82785,-77,0
2026-02-27 12:15:04.580,1,82832,-67,0
2026-02-27 12:15:04.609,0,82860,-70,0
2026-02-27 12:15:04.685,1,82937,-69,0
2026-02-27 12:15:04.714,0,82965,-72,0
2026-02-27 12:15:04.775,1,83027,-64,0
2026-02-27 12:15:04.818,0,83070,-77,0
2026-02-27 12:15:04.880,1,83132,-65,0
2026-02-27 12:15:04.954,0,83205,-72,0
2026-02-27 12:15:05.000,1,83252,-77,0
2026-02-27 12:15:05.013,0,83265,-76,0
2026-02-27 12:15:05.075,1,83327,-73,0
2026-02-27 12:15:05.163,0,83415,-76,0
2026-02-27 12:15:05.180,1,83432,-64,0
2026-02-27 12:15:05.223,0,83475,-70,0
2026-02-27 12:15:05.280,3,83532,-59,0
2026-02-27 12:15:05.285,1,83537,-74,0
2026-02-27 12:15:05.310,3,83562,-56,0
2026-02-27 12:15:05.314,0,83565,-73,0
2026-02-27 12:15:05.340,3,83592,-58,0
2026-02-27 12:15:05.370,3,83622,-59,0
2026-02-27 12:15:05.390,1,83642,-69,0
2026-02-27 12:15:05.400,3,83652,-55,0
2026-02-27 12:15:05.430,3,83682,-56,0
2026-02-27 12:15:05.434,0,83685,-70,0
2026-02-27 12:15:05.480,1,83732,-76,0
2026-02-27 12:15:05.538,0,83790,-68,0
2026-02-27 12:15:05.585,1,83837,-66,0
2026-02-27 12:15:05.640,3,83892,-56,0
2026-02-27 12:15:05.670,3,83922,-58,0
2026-02-27 12:15:05.675,0,83925,-72,0
2026-02-27 12:15:05.675,1,83928,-71,0
2026-02-27 12:15:05.700,3,83952,-55,0
2026-02-27 12:15:05.730,3,83982,-55,0
2026-02-27 12:15:05.733,0,83985,-75,0
2026-02-27 12:15:05.760,3,84012,-59,0
2026-02-27 12:15:05.780,1,84032,-65,0
2026-02-27 12:15:05.790,3,84042,-58,0
2026-02-27 12:15:05.838,0,84090,-75,0
2026-02-27 12:15:05.885,1,84137,-80,0
2026-02-27 12:15:05.943,0,84195,-78,0
2026-02-27 12:15:05.990,1,84242,-66,0
