Timestamp,NodeID,Environment,RSSI,LQI
2026-02-27 13:37:49.246,0,66825,-68,0
2026-02-27 13:37:49.246,3,66847,-49,0
2026-02-27 13:37:49.247,2,66873,-45,0
2026-02-27 13:37:49.247,4,66910,-51,0
2026-02-27 13:37:49.248,0,66915,-67,0
2026-02-27 13:37:49.248,3,66937,-49,0
2026-02-27 13:37:49.248,2,66963,-48,0
2026-02-27 13:37:49.249,4,67015,-50,0
2026-02-27 13:37:49.249,0,67020,-60,0
2026-02-27 13:37:49.249,3,67027,-51,0
2026-02-27 13:37:49.249,2,67068,-46,0
2026-02-27 13:37:49.250,4,67120,-59,0
2026-02-27 13:37:49.250,0,67125,-58,0
2026-02-27 13:37:49.250,3,67147,-50,0
2026-02-27 13:37:49.251,2,67173,-53,0
2026-02-27 13:37:49.251,4,67210,-60,0
2026-02-27 13:37:49.251,0,67215,-64,0
2026-02-27 13:37:49.251,3,67237,-49,0
2026-02-27 13:37:49.251,2,67263,-46,0
2026-02-27 13:37:49.251,4,67315,-59,0
2026-02-27 13:37:49.251,0,67320,-61,0
2026-02-27 13:37:49.251,3,67356,-47,0
2026-02-27 13:37:49.252,2,67368,-49,0
2026-02-27 13:37:49.252,4,67420,-56,0
2026-02-27 13:37:49.252,0,67425,-62,0
2026-02-27 13:37:49.252,3,67447,-49,0
2026-02-27 13:37:49.252,2,67473,-57,0
2026-02-27 13:37:49.252,4,67510,-55,0
2026-02-27 13:37:49.252,0,67530,-68,0
2026-02-27 13:37:49.252,3,67537,-47,0
2026-02-27 13:37:49.252,2,67578,-51,0
2026-02-27 13:37:49.252,4,67615,-52,0
2026-02-27 13:37:49.253,0,67620,-64,0
2026-02-27 13:37:49.253,3,67657,-48,0
2026-02-27 13:37:49.253,2,67668,-56,0
2026-02-27 13:37:49.253,4,67720,-58,0
2026-02-27 13:37:49.253,0,67725,-69,0
2026-02-27 13:37:49.253,3,67747,-48,0
2026-02-27 13:37:49.253,2,67773,-58,0
2026-02-27 13:37:49.253,4,67825,-58,0
2026-02-27 13:37:49.253,0,67830,-61,0
2026-02-27 13:37:49.256,3,67837,-48,0
2026-02-27 13:37:49.298,2,67878,-54,0
2026-02-27 13:37:49.335,4,67915,-53,0
2026-02-27 13:37:49.340,0,67920,-60,0
2026-02-27 13:37:49.377,3,67957,-46,0
2026-02-27 13:37:49.388,2,67968,-50,0
2026-02-27 13:37:49.440,4,68020,-55,0
2026-02-27 13:37:49.446,0,68026,-59,0
2026-02-27 13:37:49.467,3,68047,-48,0
2026-02-27 13:37:49.493,2,68073,-46,0
2026-02-27 13:37:49.545,4,68125,-53,0
2026-02-27 13:37:49.550,0,68131,-59,0
2026-02-27 13:37:49.557,3,68137,-52,0
2026-02-27 13:37:49.598,2,68178,-50,0
2026-02-27 13:37:49.635,4,68215,-54,0
2026-02-27 13:37:49.641,0,68221,-64,0
2026-02-27 13:37:49.677,3,68257,-46,0
2026-02-27 13:37:49.704,2,68283,-48,0
2026-02-27 13:37:49.740,4,68320,-56,0
2026-02-27 13:37:49.746,0,68326,-61,0
2026-02-27 13:37:49.767,3,68347,-47,0
2026-02-27 13:37:49.793,2,68373,-47,0
2026-02-27 13:37:49.845,4,68425,-56,0
2026-02-27 13:37:49.850,0,68431,-71,0
2026-02-27 13:37:49.857,3,68437,-48,0
2026-02-27 13:37:49.898,2,68478,-57,0
2026-02-27 13:37:49.950,4,68530,-55,0
2026-02-27 13:37:49.955,0,68536,-67,0
2026-02-27 13:37:49.977,3,68557,-46,0
2026-02-27 13:37:50.003,2,68583,-68,0
2026-02-27 13:37:50.040,4,68620,-54,0
2026-02-27 13:37:50.060,0,68641,-63,0
2026-02-27 13:37:50.067,3,68647,-51,0
2026-02-27 13:37:50.123,2,68703,-62,0
2026-02-27 13:37:50.145,4,68725,-60,0
2026-02-27 13:37:50.151,0,68731,-59,0
2026-02-27 13:37:50.157,3,68737,-47,0
2026-02-27 13:37:50.198,2,68778,-53,0
2026-02-27 13:37:50.250,4,68830,-56,0
2026-02-27 13:37:50.256,0,68836,-60,0
2026-02-27 13:37:50.277,3,68857,-48,0
2026-02-27 13:37:50.304,2,68883,-54,0
2026-02-27 13:37:50.340,4,68920,-54,0
2026-02-27 13:37:50.346,0,68926,-63,0
2026-02-27 13:37:50.367,3,68947,-47,0
2026-02-27 13:37:50.409,2,68988,-50,0
2026-02-27 13:37:50.445,4,69025,-52,0
2026-02-27 13:37:50.456,3,69036,-46,0
2026-02-27 13:37:50.466,0,69046,-61,0
2026-02-27 13:37:50.498,2,69078,-58,0
2026-02-27 13:37:50.550,4,69130,-53,0
2026-02-27 13:37:50.556,0,69136,-66,0
2026-02-27 13:37:50.577,3,69157,-47,0
2026-02-27 13:37:50.603,2,69183,-58,0
2026-02-27 13:37:50.655,4,69235,-59,0
2026-02-27 13:37:50.661,0,69241,-61,0
2026-02-27 13:37:50.667,3,69247,-45,0
2026-02-27 13:37:50.708,2,69288,-54,0
2026-02-27 13:37:50.745,4,69325,-55,0
2026-02-27 13:37:50.751,0,69331,-69,0
2026-02-27 13:37:50.787,3,69367,-52,0
2026-02-27 13:37:50.798,2,69378,-55,0
2026-02-27 13:37:50.851,4,69430,-54,0
2026-02-27 13:37:50.856,0,69436,-64,0
2026-02-27 13:37:50.877,3,69457,-47,0
2026-02-27 13:37:50.904,2,69483,-53,0
2026-02-27 13:37:50.955,4,69535,-57,0
2026-02-27 13:37:50.967,3,69547,-46,0
2026-02-27 13:37:50.976,0,69556,-63,0
2026-02-27 13:37:51.008,2,69588,-57,0
2026-02-27 13:37:51.046,4,69625,-53,0
2026-02-27 13:37:51.051,0,69631,-67,0
2026-02-27 13:37:51.087,3,69667,-45,0
2026-02-27 13:37:51.098,2,69678,-53,0
2026-02-27 13:37:51.150,4,69730,-57,0
2026-02-27 13:37:51.156,0,69736,-63,0
2026-02-27 13:37:51.177,3,69757,-45,0
2026-02-27 13:37:51.203,2,69783,-57,0
2026-02-27 13:37:51.255,4,69835,-54,0
2026-02-27 13:37:51.261,0,69841,-68,0
2026-02-27 13:37:51.267,3,69847,-47,0
2026-02-27 13:37:51.308,2,69888,-56,0
2026-02-27 13:37:51.351,0,69931,-65,0
2026-02-27 13:37:51.360,4,69940,-59,0
2026-02-27 13:37:51.387,3,69967,-47,0
2026-02-27 13:37:51.413,2,69993,-53,0
2026-02-27 13:37:51.450,4,70030,-57,0
2026-02-27 13:37:51.456,0,70036,-74,0
2026-02-27 13:37:51.477,3,70057,-48,0
2026-02-27 13:37:51.503,2,70083,-53,0
2026-02-27 13:37:51.555,4,70135,-63,0
2026-02-27 13:37:51.561,0,70141,-61,0
